matchId,date,Dust2,Vertigo,Overpass,Inferno,Nuke,Ancient,Mirage,Anubis,name,teamWin,roundsWins
2359094,2022-09-23,removed,other,left,other,removed,removed,other,not_included,MASONIC,false,16
2359007,2022-09-23,left,other,removed,other,removed,other,picked,not_included,Goliath,true,44
2359007,2022-09-23,left,picked,other,removed,other,removed,other,not_included,blacklaminate,false,29
2359115,2022-09-23,other,removed,other,picked,other,removed,left,not_included,ex-SKADE,true,32
2359115,2022-09-23,removed,other,removed,other,picked,other,left,not_included,Nexus,false,23
2359058,2022-09-23,left,other,other,picked,removed,other,removed,not_included,Sangal,true,32
2359058,2022-09-23,left,picked,removed,other,other,removed,other,not_included,EC Brugge,false,25
2357744,2022-09-23,other,picked,removed,other,removed,other,left,not_included,Cloud9,true,32
2357744,2022-09-23,removed,other,other,picked,other,removed,left,not_included,Movistar Riders,false,11
2359065,2022-09-23,other,other,removed,left,other,removed,removed,not_included,MASONIC,true,16
2359065,2022-09-23,removed,removed,other,left,removed,other,other,not_included,Lilmix,false,3
2359064,2022-09-23,left,other,other,removed,removed,other,removed,not_included,ECSTATIC,true,16
2359064,2022-09-23,left,removed,removed,other,other,removed,other,not_included,DUSTY,false,13
2359090,2022-09-23,left,other,removed,other,other,removed,picked,not_included,Magic School Bus,true,38
2359090,2022-09-23,left,removed,other,picked,removed,other,other,not_included,Infinity,false,43
2359093,2022-09-23,picked,other,removed,removed,other,other,left,not_included,Red Wolves,true,43
2359093,2022-09-23,other,removed,other,other,picked,removed,left,not_included,REIGN,false,41
2359091,2022-09-23,other,other,other,left,picked,removed,removed,not_included,Snakes Den,true,39
2359091,2022-09-23,picked,removed,removed,left,other,other,other,not_included,Villainous,false,34
2359044,2022-09-23,other,removed,picked,other,left,removed,other,not_included,Isurus,true,46
2359044,2022-09-23,removed,other,other,removed,left,other,picked,not_included,MIBR Academy,false,43
2359092,2022-09-23,removed,other,other,left,other,picked,removed,not_included,X13,true,32
2359092,2022-09-23,other,removed,removed,left,picked,other,other,not_included,Eros,false,24
2359002,2022-09-23,other,removed,picked,other,other,removed,left,not_included,Brazen,true,46
2359002,2022-09-23,removed,other,other,removed,picked,other,left,not_included,Kari,false,38
2358906,2022-09-23,other,removed,other,other,removed,picked,left,not_included,ATK,true,32
2358906,2022-09-23,removed,other,removed,picked,other,other,left,not_included,Detonate,false,14
2359087,2022-09-23,other,removed,removed,left,picked,other,other,not_included,Daotsu,true,44
2359087,2022-09-23,removed,other,other,left,other,removed,picked,not_included,Los Grandes Academy,false,33
2359121,2022-09-22,removed,picked,removed,other,other,left,other,not_included,Mad Kings,true,44
2359121,2022-09-22,other,other,other,removed,picked,left,removed,not_included,9z Academy,false,35
2358802,2022-09-23,other,removed,picked,other,removed,left,other,not_included,TeamOne,true,32
2358802,2022-09-23,removed,other,other,picked,other,left,removed,not_included,Unjustified,false,14
2358873,2022-09-22,other,other,removed,picked,other,removed,left,not_included,BHOP,true,38
2358873,2022-09-22,picked,removed,other,other,removed,other,left,not_included,ATK,false,30
2359043,2022-09-22,other,removed,other,other,left,removed,picked,not_included,Daotsu,true,43
2359043,2022-09-22,removed,other,removed,picked,left,other,other,not_included,FUSION,false,32
2358794,2022-09-22,other,removed,left,removed,picked,other,other,not_included,TeamOne,true,32
2358794,2022-09-22,removed,other,left,other,other,removed,picked,not_included,EG Black,false,25
2359086,2022-09-22,other,removed,other,picked,removed,other,left,not_included,MOB,true,32
2359086,2022-09-22,removed,other,removed,other,other,picked,left,not_included,Mad Kings,false,10
2359080,2022-09-22,other,left,removed,other,other,removed,picked,not_included,Iron Branch,true,42
2359080,2022-09-22,removed,left,other,removed,picked,other,other,not_included,ThunderFlash,false,40
2359042,2022-09-22,picked,removed,other,other,left,other,removed,not_included,Corinthians,true,42
2359042,2022-09-22,other,other,picked,removed,left,removed,other,not_included,Furious,false,36
2359075,2022-09-22,removed,picked,other,other,removed,left,other,not_included,fnatic Rising,true,42
2359075,2022-09-22,other,other,removed,removed,other,left,picked,not_included,Anonymo,false,45
2359059,2022-09-22,picked,other,removed,other,other,left,removed,not_included,X,true,50
2359059,2022-09-22,other,removed,other,picked,removed,left,other,not_included,Partizan,false,48
2359085,2022-09-22,left,picked,removed,other,removed,other,other,not_included,The Union,true,32
2359085,2022-09-22,left,other,other,removed,other,picked,removed,not_included,9z Academy,false,22
2359079,2022-09-22,left,removed,other,removed,other,picked,other,not_included,HOTU,true,57
2359079,2022-09-22,left,other,removed,other,picked,other,removed,not_included,Nexus,false,37
2357743,2022-09-22,picked,other,removed,other,removed,other,left,not_included,Liquid,true,32
2357743,2022-09-22,other,removed,other,picked,other,removed,left,not_included,Evil Geniuses,false,15
2359056,2022-09-22,removed,other,removed,left,other,other,picked,not_included,SINNERS,true,32
2359056,2022-09-22,other,removed,other,left,picked,removed,other,not_included,Into the Breach,false,18
2359071,2022-09-22,left,other,removed,picked,other,removed,other,not_included,Apeks,true,46
2359071,2022-09-22,left,removed,other,other,picked,other,removed,not_included,TAG,false,30
2359112,2022-09-22,other,removed,other,picked,removed,left,other,not_included,1PIN,true,36
2359112,2022-09-22,picked,other,removed,other,other,left,removed,not_included,VP.Prodigy,false,30
2358907,2022-09-22,picked,removed,removed,other,other,other,left,not_included,EC Brugge,true,32
2358907,2022-09-22,other,other,other,picked,removed,removed,left,not_included,JoinTheForce,false,15
2359060,2022-09-22,other,left,removed,other,picked,removed,other,not_included,LF0,true,32
2359060,2022-09-22,removed,left,other,picked,other,other,removed,not_included,HONORIS,false,18
2359041,2022-09-22,removed,other,removed,other,picked,other,left,not_included,Meta BR,true,43
2359041,2022-09-22,other,removed,other,picked,other,removed,left,not_included,Ape Gang,false,33
2359055,2022-09-22,other,other,other,picked,removed,removed,left,not_included,BLUEJAYS,true,32
2359055,2022-09-22,removed,removed,picked,other,other,other,left,not_included,eSuba,false,21
2359076,2022-09-22,removed,other,other,other,left,picked,removed,not_included,PACT,true,42
2359076,2022-09-22,other,removed,picked,removed,left,other,other,not_included,JANO,false,42
2359070,2022-09-22,removed,other,removed,other,picked,other,left,not_included,PALOMA,true,32
2359070,2022-09-22,other,removed,other,picked,other,removed,left,not_included,ex-SKADE,false,14
2357742,2022-09-22,other,left,removed,removed,picked,other,other,not_included,FURIA,true,32
2357742,2022-09-22,removed,left,other,other,other,picked,removed,not_included,Movistar Riders,false,16
2358984,2022-09-22,other,left,picked,other,other,removed,removed,not_included,MASONIC,true,43
2358984,2022-09-22,picked,left,other,removed,removed,other,other,not_included,Finest,false,46
2359054,2022-09-22,removed,picked,other,other,left,other,removed,not_included,HONORIS,true,47
2359054,2022-09-22,other,other,removed,picked,left,removed,other,not_included,Apeks,false,43
2359006,2022-09-22,picked,other,other,removed,left,other,removed,not_included,Bravado,true,39
2359006,2022-09-22,other,picked,removed,other,left,removed,other,not_included,Nixuh,false,41
2359011,2022-09-22,removed,picked,left,other,other,removed,other,not_included,VERTEX,true,37
2359011,2022-09-22,other,other,left,picked,removed,other,removed,not_included,Antic,false,26
2357741,2022-09-22,other,left,picked,removed,removed,other,other,not_included,Cloud9,true,32
2357741,2022-09-22,picked,left,other,other,other,removed,removed,not_included,Eternal Fire,false,23
2358983,2022-09-22,other,removed,other,left,removed,other,picked,not_included,BLUEJAYS,true,32
2358983,2022-09-22,removed,other,picked,left,other,removed,other,not_included,Into the Breach,false,16
2359010,2022-09-22,removed,other,removed,picked,other,left,other,not_included,DGG,true,42
2359010,2022-09-22,other,removed,other,other,removed,left,picked,not_included,Nut-E,false,25
2359053,2022-09-22,left,removed,other,other,removed,picked,other,not_included,K23,true,32
2359053,2022-09-22,left,other,removed,picked,other,other,removed,not_included,FTW,false,18
2359032,2022-09-22,other,removed,left,removed,other,picked,other,not_included,Vendetta,true,38
2359032,2022-09-22,removed,other,left,other,removed,other,picked,not_included,Iron Blood,false,32
2359035,2022-09-22,left,other,other,removed,other,removed,picked,not_included,Kari,true,52
2359035,2022-09-22,left,picked,removed,other,removed,other,other,not_included,Mythic,false,50
2359036,2022-09-22,other,picked,other,other,removed,removed,left,not_included,Strife,true,47
2359036,2022-09-22,picked,other,removed,removed,other,other,left,not_included,Victorum,false,42
2359077,2022-09-21,other,removed,other,left,other,removed,picked,not_included,Los Grandes Academy,true,41
2359077,2022-09-21,removed,other,removed,left,picked,other,other,not_included,Meta BR,false,33
2359084,2022-09-21,other,removed,other,picked,removed,other,left,not_included,Daotsu,true,38
2359084,2022-09-21,removed,other,removed,other,other,picked,left,not_included,ex-B4,false,39
2359034,2022-09-22,other,other,other,left,removed,removed,picked,not_included,EG Black,true,32
2359034,2022-09-22,removed,removed,picked,left,other,other,other,not_included,Unjustified,false,8
2359033,2022-09-22,left,other,other,removed,picked,other,removed,not_included,MIBR,true,32
2359033,2022-09-22,left,removed,removed,other,other,picked,other,not_included,Brazen,false,7
2359063,2022-09-22,,,,,,,,,REIGN,true,0
2359063,2022-09-22,,,,,,,,,Detonate,false,0
2359062,2022-09-21,removed,picked,other,left,other,removed,other,not_included,Take Flyte,true,19
2359062,2022-09-21,other,other,removed,left,removed,other,picked,not_included,Villainous,false,16
2359074,2022-09-21,left,other,removed,other,removed,removed,other,not_included,Fluxo,true,16
2359074,2022-09-21,left,removed,other,removed,other,other,removed,not_included,ODDIK,false,9
2359061,2022-09-21,left,removed,picked,other,other,removed,other,not_included,Davenport University,true,50
2359061,2022-09-21,left,other,other,removed,picked,other,removed,not_included,Limitless,false,43
2359069,2022-09-21,left,removed,other,removed,other,other,removed,not_included,ODDIK,true,16
2359069,2022-09-21,left,other,removed,other,removed,removed,other,not_included,Meta BR,false,8
2359040,2022-09-21,other,left,picked,removed,other,other,removed,not_included,9z Academy,true,32
2359040,2022-09-21,picked,left,other,other,removed,removed,other,not_included,Sotano,false,8
2359068,2022-09-21,removed,other,removed,other,other,removed,left,not_included,Fluxo,true,16
2359068,2022-09-21,other,removed,other,removed,removed,other,left,not_included,Daotsu,false,4
2357740,2022-09-21,other,left,removed,other,removed,other,picked,not_included,Liquid,true,46
2357740,2022-09-21,removed,left,other,picked,other,removed,other,not_included,Movistar Riders,false,42
2359021,2022-09-21,removed,left,other,picked,removed,other,other,not_included,EYEBALLERS,true,46
2359021,2022-09-21,other,left,removed,other,other,removed,picked,not_included,Iron Branch,false,46
2359022,2022-09-21,other,picked,removed,removed,other,other,left,not_included,Aurora,true,46
2359022,2022-09-21,removed,other,other,other,picked,removed,left,not_included,Into the Breach,false,46
2359038,2022-09-21,removed,removed,other,left,other,removed,other,not_included,Ape Gang,true,16
2359038,2022-09-21,other,other,removed,left,removed,other,removed,not_included,The Union,false,11
2357816,2022-09-21,other,removed,other,left,other,picked,removed,not_included,HEET,true,32
2357816,2022-09-21,removed,other,picked,left,removed,other,other,not_included,SINNERS,false,21
2359052,2022-09-21,picked,other,other,removed,removed,other,left,not_included,Illuminar,true,32
2359052,2022-09-21,other,removed,picked,other,other,removed,left,not_included,ex-SKADE,false,20
2359019,2022-09-21,other,removed,removed,other,picked,other,left,not_included,Apeks,true,41
2359019,2022-09-21,removed,other,other,removed,other,picked,left,not_included,HOTU,false,34
2359029,2022-09-21,other,removed,left,removed,other,picked,other,not_included,JANO,true,35
2359029,2022-09-21,removed,other,left,other,picked,other,removed,not_included,LDLC,false,20
2359025,2022-09-21,other,other,other,removed,left,removed,picked,not_included,Anonymo,true,32
2359025,2022-09-21,removed,removed,picked,other,left,other,other,not_included,NeedDOCTOR,false,19
2359024,2022-09-21,removed,other,other,picked,removed,other,left,not_included,fnatic Rising,true,32
2359024,2022-09-21,other,removed,removed,other,other,picked,left,not_included,ARCRED,false,17
2357739,2022-09-21,removed,picked,removed,left,other,other,other,not_included,FURIA,true,49
2357739,2022-09-21,other,other,other,left,picked,removed,removed,not_included,Eternal Fire,false,35
2359023,2022-09-21,other,other,removed,other,left,picked,removed,not_included,B8,true,35
2359023,2022-09-21,picked,removed,other,removed,left,other,other,not_included,xDDDD,false,30
2359051,2022-09-21,other,other,other,removed,removed,left,picked,not_included,los kogutos,true,32
2359051,2022-09-21,picked,removed,removed,other,other,left,other,not_included,Nexus,false,20
